term,sessionPeriod,meetingDate,meetingTime,meetingTypeName,meetingName,meetingContent,legislatorName,areaName,speechStartTime,speechEndTime,speechRecordUrl,videoLength,videoUrl,selectTerm,
11,1,2024-05-02,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第10次全體委員會議,一、邀請教育部列席就「『偏遠地區學校教育發展條例』施行迄今之成效及檢討」進行專題報告，並備質詢。 二、審查 一 委員柯志恩等18人擬具「偏遠地區學校教育發展條例第八條條文修正草案」案。 二 委員魯明哲等24人擬具「偏遠地區學校教育發展條例第十六條條文修正草案」案。 三 委員馬文君等17人擬具「偏遠地區學校教育發展條例第十六條及第十九條條文修正草案」案。 四 委員盧縣一等20人擬具「偏遠地區學校教育發展條例第八條、第十二條及第二十一條條文修正草案」案。  僅進行詢答 【4月29日及5月2日二天一次會】,吳春城,全國不分區及僑居國外國民,11:39:16,11:48:30,,00:09:14,https://ivod.ly.gov.tw/Play/Clip/1M/152090,1101,
11,1,2024-05-02,09:00,財政委員會,立法院第11屆第1會期財政、內政、經濟、教育及文化、交通、社會福利及衛生環境委員會第1次聯席會議,審查或處理「中央政府前瞻基礎建設計畫第4期特別預算 112至113年度 」及「中央政府疫後強化經濟與社會韌性及全民共享經濟成果特別預算」決議： 一、有關教育部主管預算凍結書面報告案4案。 二、有關經濟部主管預算凍結書面報告案9案。 三、有關交通部主管預算凍結書面報告案14案。 四、有關行政院農業委員會主管預算凍結書面報告案3案。 五、有關衛生福利部主管預算凍結書面報告案11案。 六、有關文化部主管預算凍結書面報告案1案。 七、有關數位發展部主管預算凍結書面報告案7案。 八、有關原住民族委員會預算凍結書面報告案1案。 九、有關內政部主管預算凍結書面報告案3案。 十、有關行政院環境保護署預算凍結書面報告案1案。 十一、有關國家科學及技術委員會主管預算凍結書面報告案2案。,蘇巧慧,新北市第5選舉區,10:57:38,11:04:44,,00:07:06,https://ivod.ly.gov.tw/Play/Clip/1M/152065,1101,
11,1,2024-05-02,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會公聽會,「失控的正義1─又要我們『共體時艱』！如何簡化偵查、審判訴訟程序與書類製作及人力增補」公聽會,黃國昌,全國不分區及僑居國外國民,10:51:14,10:59:31,,00:08:17,https://ivod.ly.gov.tw/Play/Clip/1M/152057,1101,
11,1,2024-05-02,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第14次全體委員會議,審查 一、委員王育敏等19人擬具「全民健康保險法第六十二條條文修正草案」案。 二、委員蘇清泉等28人擬具「全民健康保險法第六十二條條文修正草案」案。 三、國民黨黨團擬具「全民健康保險法第六十二條條文修正草案」案。 【以上議案，如經復議則不予審查】,劉建國,雲林縣第2選舉區,10:43:10,10:58:10,,00:15:00,https://ivod.ly.gov.tw/Play/Clip/1M/152054,1101,
11,1,2024-05-02,09:00,交通委員會,立法院第11屆第1會期交通委員會第10次全體委員會議,一、邀請行政院公共工程委員會、勞動部就「公共工程職業安全衛生改善暨降低職業災害辦理情形」進行專題報告，並備質詢。 二、審查113年度中央政府總預算關於行政院公共工程委員會預算凍結案計7案。,徐富癸,屏東縣第2選舉區,10:15:19,10:22:36,,00:07:17,https://ivod.ly.gov.tw/Play/Clip/1M/152043,1101,
11,1,2024-05-02,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第10次全體委員會議,一、邀請教育部列席就「『偏遠地區學校教育發展條例』施行迄今之成效及檢討」進行專題報告，並備質詢。 二、審查 一 委員柯志恩等18人擬具「偏遠地區學校教育發展條例第八條條文修正草案」案。 二 委員魯明哲等24人擬具「偏遠地區學校教育發展條例第十六條條文修正草案」案。 三 委員馬文君等17人擬具「偏遠地區學校教育發展條例第十六條及第十九條條文修正草案」案。 四 委員盧縣一等20人擬具「偏遠地區學校教育發展條例第八條、第十二條及第二十一條條文修正草案」案。  僅進行詢答 【4月29日及5月2日二天一次會】,葛如鈞,全國不分區及僑居國外國民,09:53:45,10:04:42,,00:10:57,https://ivod.ly.gov.tw/Play/Clip/1M/152021,1101,
11,1,2024-05-02,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第10次全體委員會議,審查： 一、行政院函請審議「中小企業發展條例部分條文修正草案」案。 二、本院委員柯志恩等17人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 三、本院委員賴士葆等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 四、本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 五、本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」案。 六、本院台灣民眾黨黨團擬具「中小企業發展條例部分條文修正草案」案。 七、本院國民黨黨團擬具「中小企業發展條例第三十六條之二條文修正草案」案。 八、本院委員張智倫等19人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 九、本院委員王世堅等16人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 十、本院委員郭國文等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 十一、本院委員邱議瑩等29人擬具「中小企業發展條例部分條文修正草案」案。 （詢答及處理，委員郭國文等人提案如未接獲議事處來函則不予審查）【4月29日、5月1日及2日三天一次會】,陳亭妃,台南市第3選舉區,09:54:48,10:04:16,,00:09:28,https://ivod.ly.gov.tw/Play/Clip/1M/152020,1101,
11,1,2024-05-02,09:00,外交及國防委員會,立法院第11屆第1會期外交及國防委員會第17次全體委員會議,邀請外交部部長吳釗燮報告「外交部如何構建友善工作環境暨人員心理輔導具體做法」，並備質詢。,徐巧芯,台北市第7選舉區,09:46:01,09:57:22,,00:11:21,https://ivod.ly.gov.tw/Play/Clip/1M/152019,1101,
11,1,2024-05-02,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第14次全體委員會議,審查 一、委員王育敏等19人擬具「全民健康保險法第六十二條條文修正草案」案。 二、委員蘇清泉等28人擬具「全民健康保險法第六十二條條文修正草案」案。 三、國民黨黨團擬具「全民健康保險法第六十二條條文修正草案」案。 【以上議案，如經復議則不予審查】,黃秀芳,彰化縣第2選舉區,09:45:31,09:56:36,,00:11:05,https://ivod.ly.gov.tw/Play/Clip/1M/152018,1101,
11,1,2024-05-02,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第10次全體委員會議,審查： 一、行政院函請審議「中小企業發展條例部分條文修正草案」案。 二、本院委員柯志恩等17人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 三、本院委員賴士葆等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 四、本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 五、本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」案。 六、本院台灣民眾黨黨團擬具「中小企業發展條例部分條文修正草案」案。 七、本院國民黨黨團擬具「中小企業發展條例第三十六條之二條文修正草案」案。 八、本院委員張智倫等19人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 九、本院委員王世堅等16人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 十、本院委員郭國文等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 十一、本院委員邱議瑩等29人擬具「中小企業發展條例部分條文修正草案」案。 （詢答及處理，委員郭國文等人提案如未接獲議事處來函則不予審查）【4月29日、5月1日及2日三天一次會】,謝衣鳯,彰化縣第3選舉區,09:45:42,09:54:44,,00:09:02,https://ivod.ly.gov.tw/Play/Clip/1M/152017,1101,
11,1,2024-05-02,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第10次全體委員會議,一、邀請教育部列席就「『偏遠地區學校教育發展條例』施行迄今之成效及檢討」進行專題報告，並備質詢。 二、審查 一 委員柯志恩等18人擬具「偏遠地區學校教育發展條例第八條條文修正草案」案。 二 委員魯明哲等24人擬具「偏遠地區學校教育發展條例第十六條條文修正草案」案。 三 委員馬文君等17人擬具「偏遠地區學校教育發展條例第十六條及第十九條條文修正草案」案。 四 委員盧縣一等20人擬具「偏遠地區學校教育發展條例第八條、第十二條及第二十一條條文修正草案」案。  僅進行詢答 【4月29日及5月2日二天一次會】,柯志恩,全國不分區及僑居國外國民,09:42:35,09:53:30,,00:10:55,https://ivod.ly.gov.tw/Play/Clip/1M/152016,1101,
11,1,2024-05-02,09:00,財政委員會,立法院第11屆第1會期財政、內政、經濟、教育及文化、交通、社會福利及衛生環境委員會第1次聯席會議,審查或處理「中央政府前瞻基礎建設計畫第4期特別預算 112至113年度 」及「中央政府疫後強化經濟與社會韌性及全民共享經濟成果特別預算」決議： 一、有關教育部主管預算凍結書面報告案4案。 二、有關經濟部主管預算凍結書面報告案9案。 三、有關交通部主管預算凍結書面報告案14案。 四、有關行政院農業委員會主管預算凍結書面報告案3案。 五、有關衛生福利部主管預算凍結書面報告案11案。 六、有關文化部主管預算凍結書面報告案1案。 七、有關數位發展部主管預算凍結書面報告案7案。 八、有關原住民族委員會預算凍結書面報告案1案。 九、有關內政部主管預算凍結書面報告案3案。 十、有關行政院環境保護署預算凍結書面報告案1案。 十一、有關國家科學及技術委員會主管預算凍結書面報告案2案。,吳秉叡,新北市第4選舉區,09:44:42,09:52:31,,00:07:49,https://ivod.ly.gov.tw/Play/Clip/1M/152015,1101,
11,1,2024-05-02,09:00,財政委員會,立法院第11屆第1會期財政、內政、經濟、教育及文化、交通、社會福利及衛生環境委員會第1次聯席會議,審查或處理「中央政府前瞻基礎建設計畫第4期特別預算 112至113年度 」及「中央政府疫後強化經濟與社會韌性及全民共享經濟成果特別預算」決議： 一、有關教育部主管預算凍結書面報告案4案。 二、有關經濟部主管預算凍結書面報告案9案。 三、有關交通部主管預算凍結書面報告案14案。 四、有關行政院農業委員會主管預算凍結書面報告案3案。 五、有關衛生福利部主管預算凍結書面報告案11案。 六、有關文化部主管預算凍結書面報告案1案。 七、有關數位發展部主管預算凍結書面報告案7案。 八、有關原住民族委員會預算凍結書面報告案1案。 九、有關內政部主管預算凍結書面報告案3案。 十、有關行政院環境保護署預算凍結書面報告案1案。 十一、有關國家科學及技術委員會主管預算凍結書面報告案2案。,陳亭妃,台南市第3選舉區,09:35:40,09:44:32,,00:08:52,https://ivod.ly.gov.tw/Play/Clip/1M/152014,1101,
11,1,2024-05-02,09:00,財政委員會,立法院第11屆第1會期財政、內政、經濟、教育及文化、交通、社會福利及衛生環境委員會第1次聯席會議,審查或處理「中央政府前瞻基礎建設計畫第4期特別預算 112至113年度 」及「中央政府疫後強化經濟與社會韌性及全民共享經濟成果特別預算」決議： 一、有關教育部主管預算凍結書面報告案4案。 二、有關經濟部主管預算凍結書面報告案9案。 三、有關交通部主管預算凍結書面報告案14案。 四、有關行政院農業委員會主管預算凍結書面報告案3案。 五、有關衛生福利部主管預算凍結書面報告案11案。 六、有關文化部主管預算凍結書面報告案1案。 七、有關數位發展部主管預算凍結書面報告案7案。 八、有關原住民族委員會預算凍結書面報告案1案。 九、有關內政部主管預算凍結書面報告案3案。 十、有關行政院環境保護署預算凍結書面報告案1案。 十一、有關國家科學及技術委員會主管預算凍結書面報告案2案。,林德福,新北市第9選舉區,09:27:28,09:35:33,,00:08:05,https://ivod.ly.gov.tw/Play/Clip/1M/152013,1101,
11,1,2024-05-02,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第14次全體委員會議,審查 一、委員王育敏等19人擬具「全民健康保險法第六十二條條文修正草案」案。 二、委員蘇清泉等28人擬具「全民健康保險法第六十二條條文修正草案」案。 三、國民黨黨團擬具「全民健康保險法第六十二條條文修正草案」案。 【以上議案，如經復議則不予審查】,陳昭姿,全國不分區及僑居國外國民,09:13:36,09:24:13,,00:10:37,https://ivod.ly.gov.tw/Play/Clip/1M/152001,1101,
11,1,2024-05-02,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第10次全體委員會議,審查： 一、行政院函請審議「中小企業發展條例部分條文修正草案」案。 二、本院委員柯志恩等17人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 三、本院委員賴士葆等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 四、本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 五、本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」案。 六、本院台灣民眾黨黨團擬具「中小企業發展條例部分條文修正草案」案。 七、本院國民黨黨團擬具「中小企業發展條例第三十六條之二條文修正草案」案。 八、本院委員張智倫等19人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 九、本院委員王世堅等16人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 十、本院委員郭國文等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 十一、本院委員邱議瑩等29人擬具「中小企業發展條例部分條文修正草案」案。 （詢答及處理，委員郭國文等人提案如未接獲議事處來函則不予審查）【4月29日、5月1日及2日三天一次會】,楊瓊瓔,台中市第3選舉區,09:08:07,09:12:23,,00:04:16,https://ivod.ly.gov.tw/Play/Clip/1M/151999,1101,
11,1,2024-05-02,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第14次全體委員會議,審查 一、委員王育敏等19人擬具「全民健康保險法第六十二條條文修正草案」案。 二、委員蘇清泉等28人擬具「全民健康保險法第六十二條條文修正草案」案。 三、國民黨黨團擬具「全民健康保險法第六十二條條文修正草案」案。 【以上議案，如經復議則不予審查】,蘇清泉,全國不分區及僑居國外國民,09:05:24,09:08:32,,00:03:08,https://ivod.ly.gov.tw/Play/Clip/1M/151998,1101,
11,1,2024-05-02,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第10次全體委員會議,審查： 一、行政院函請審議「中小企業發展條例部分條文修正草案」案。 二、本院委員柯志恩等17人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 三、本院委員賴士葆等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 四、本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 五、本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」案。 六、本院台灣民眾黨黨團擬具「中小企業發展條例部分條文修正草案」案。 七、本院國民黨黨團擬具「中小企業發展條例第三十六條之二條文修正草案」案。 八、本院委員張智倫等19人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 九、本院委員王世堅等16人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 十、本院委員郭國文等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 十一、本院委員邱議瑩等29人擬具「中小企業發展條例部分條文修正草案」案。 （詢答及處理，委員郭國文等人提案如未接獲議事處來函則不予審查）【4月29日、5月1日及2日三天一次會】,謝衣鳯,彰化縣第3選舉區,09:02:28,09:05:03,,00:02:35,https://ivod.ly.gov.tw/Play/Clip/1M/151996,1101,
11,1,2024-05-02,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第10次全體委員會議,審查： 一、行政院函請審議「中小企業發展條例部分條文修正草案」案。 二、本院委員柯志恩等17人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 三、本院委員賴士葆等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 四、本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 五、本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」案。 六、本院台灣民眾黨黨團擬具「中小企業發展條例部分條文修正草案」案。 七、本院國民黨黨團擬具「中小企業發展條例第三十六條之二條文修正草案」案。 八、本院委員張智倫等19人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 九、本院委員王世堅等16人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 十、本院委員郭國文等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 十一、本院委員邱議瑩等29人擬具「中小企業發展條例部分條文修正草案」案。 （詢答及處理，委員郭國文等人提案如未接獲議事處來函則不予審查）【4月29日、5月1日及2日三天一次會】,張啓楷,全國不分區及僑居國外國民,10:36:09,10:49:30,,00:13:21,https://ivod.ly.gov.tw/Play/Clip/1M/152155,1101,
11,1,2024-05-02,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第10次全體委員會議,審查： 一、行政院函請審議「中小企業發展條例部分條文修正草案」案。 二、本院委員柯志恩等17人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 三、本院委員賴士葆等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 四、本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 五、本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」案。 六、本院台灣民眾黨黨團擬具「中小企業發展條例部分條文修正草案」案。 七、本院國民黨黨團擬具「中小企業發展條例第三十六條之二條文修正草案」案。 八、本院委員張智倫等19人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 九、本院委員王世堅等16人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 十、本院委員郭國文等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 十一、本院委員邱議瑩等29人擬具「中小企業發展條例部分條文修正草案」案。 （詢答及處理，委員郭國文等人提案如未接獲議事處來函則不予審查）【4月29日、5月1日及2日三天一次會】,鄭天財Sra Kacaw,平地原住民,10:27:08,10:36:05,,00:08:57,https://ivod.ly.gov.tw/Play/Clip/1M/152154,1101,
11,1,2024-05-02,09:00,財政委員會,立法院第11屆第1會期財政、內政、經濟、教育及文化、交通、社會福利及衛生環境委員會第1次聯席會議,審查或處理「中央政府前瞻基礎建設計畫第4期特別預算 112至113年度 」及「中央政府疫後強化經濟與社會韌性及全民共享經濟成果特別預算」決議： 一、有關教育部主管預算凍結書面報告案4案。 二、有關經濟部主管預算凍結書面報告案9案。 三、有關交通部主管預算凍結書面報告案14案。 四、有關行政院農業委員會主管預算凍結書面報告案3案。 五、有關衛生福利部主管預算凍結書面報告案11案。 六、有關文化部主管預算凍結書面報告案1案。 七、有關數位發展部主管預算凍結書面報告案7案。 八、有關原住民族委員會預算凍結書面報告案1案。 九、有關內政部主管預算凍結書面報告案3案。 十、有關行政院環境保護署預算凍結書面報告案1案。 十一、有關國家科學及技術委員會主管預算凍結書面報告案2案。,鄭正鈐,新竹市選舉區,12:12:44,12:19:53,,00:07:09,https://ivod.ly.gov.tw/Play/Clip/1M/152127,1101,
11,1,2024-05-02,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第10次全體委員會議,審查： 一、行政院函請審議「中小企業發展條例部分條文修正草案」案。 二、本院委員柯志恩等17人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 三、本院委員賴士葆等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 四、本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 五、本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」案。 六、本院台灣民眾黨黨團擬具「中小企業發展條例部分條文修正草案」案。 七、本院國民黨黨團擬具「中小企業發展條例第三十六條之二條文修正草案」案。 八、本院委員張智倫等19人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 九、本院委員王世堅等16人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 十、本院委員郭國文等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 十一、本院委員邱議瑩等29人擬具「中小企業發展條例部分條文修正草案」案。 （詢答及處理，委員郭國文等人提案如未接獲議事處來函則不予審查）【4月29日、5月1日及2日三天一次會】,陳培瑜,全國不分區及僑居國外國民,12:19:42,12:24:56,,00:05:14,https://ivod.ly.gov.tw/Play/Clip/1M/152111,1101,
11,1,2024-05-02,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第10次全體委員會議,審查： 一、行政院函請審議「中小企業發展條例部分條文修正草案」案。 二、本院委員柯志恩等17人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 三、本院委員賴士葆等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 四、本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 五、本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」案。 六、本院台灣民眾黨黨團擬具「中小企業發展條例部分條文修正草案」案。 七、本院國民黨黨團擬具「中小企業發展條例第三十六條之二條文修正草案」案。 八、本院委員張智倫等19人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 九、本院委員王世堅等16人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 十、本院委員郭國文等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 十一、本院委員邱議瑩等29人擬具「中小企業發展條例部分條文修正草案」案。 （詢答及處理，委員郭國文等人提案如未接獲議事處來函則不予審查）【4月29日、5月1日及2日三天一次會】,賴瑞隆,高雄市第8選舉區,12:05:35,12:14:07,,00:08:32,https://ivod.ly.gov.tw/Play/Clip/1M/152106,1101,
11,1,2024-05-02,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第14次全體委員會議,審查 一、委員王育敏等19人擬具「全民健康保險法第六十二條條文修正草案」案。 二、委員蘇清泉等28人擬具「全民健康保險法第六十二條條文修正草案」案。 三、國民黨黨團擬具「全民健康保險法第六十二條條文修正草案」案。 【以上議案，如經復議則不予審查】,黃國昌,全國不分區及僑居國外國民,12:07:10,12:13:46,,00:06:36,https://ivod.ly.gov.tw/Play/Clip/1M/152105,1101,
11,1,2024-05-02,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第14次全體委員會議,審查 一、委員王育敏等19人擬具「全民健康保險法第六十二條條文修正草案」案。 二、委員蘇清泉等28人擬具「全民健康保險法第六十二條條文修正草案」案。 三、國民黨黨團擬具「全民健康保險法第六十二條條文修正草案」案。 【以上議案，如經復議則不予審查】,楊瓊瓔,台中市第3選舉區,11:59:31,12:06:58,,00:07:27,https://ivod.ly.gov.tw/Play/Clip/1M/152103,1101,
11,1,2024-05-02,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第14次全體委員會議,審查 一、委員王育敏等19人擬具「全民健康保險法第六十二條條文修正草案」案。 二、委員蘇清泉等28人擬具「全民健康保險法第六十二條條文修正草案」案。 三、國民黨黨團擬具「全民健康保險法第六十二條條文修正草案」案。 【以上議案，如經復議則不予審查】,盧縣一,山地原住民,11:51:06,11:59:26,,00:08:20,https://ivod.ly.gov.tw/Play/Clip/1M/152097,1101,
11,1,2024-05-02,09:00,教育及文化委員會,立法院第11屆第1會期教育及文化委員會第10次全體委員會議,一、邀請教育部列席就「『偏遠地區學校教育發展條例』施行迄今之成效及檢討」進行專題報告，並備質詢。 二、審查 一 委員柯志恩等18人擬具「偏遠地區學校教育發展條例第八條條文修正草案」案。 二 委員魯明哲等24人擬具「偏遠地區學校教育發展條例第十六條條文修正草案」案。 三 委員馬文君等17人擬具「偏遠地區學校教育發展條例第十六條及第十九條條文修正草案」案。 四 委員盧縣一等20人擬具「偏遠地區學校教育發展條例第八條、第十二條及第二十一條條文修正草案」案。  僅進行詢答 【4月29日及5月2日二天一次會】,林倩綺,全國不分區及僑居國外國民,11:48:34,11:58:58,,00:10:24,https://ivod.ly.gov.tw/Play/Clip/1M/152096,1101,
11,1,2024-05-02,09:00,交通委員會,立法院第11屆第1會期交通委員會第10次全體委員會議,一、邀請行政院公共工程委員會、勞動部就「公共工程職業安全衛生改善暨降低職業災害辦理情形」進行專題報告，並備質詢。 二、審查113年度中央政府總預算關於行政院公共工程委員會預算凍結案計7案。,游顥,南投縣第2選舉區,11:31:32,11:39:24,,00:07:52,https://ivod.ly.gov.tw/Play/Clip/1M/152087,1101,
11,1,2024-05-02,09:00,交通委員會,立法院第11屆第1會期交通委員會第10次全體委員會議,一、邀請行政院公共工程委員會、勞動部就「公共工程職業安全衛生改善暨降低職業災害辦理情形」進行專題報告，並備質詢。 二、審查113年度中央政府總預算關於行政院公共工程委員會預算凍結案計7案。,林俊憲,台南市第5選舉區,11:22:17,11:31:19,,00:09:02,https://ivod.ly.gov.tw/Play/Clip/1M/152086,1101,
11,1,2024-05-02,09:00,交通委員會,立法院第11屆第1會期交通委員會第10次全體委員會議,一、邀請行政院公共工程委員會、勞動部就「公共工程職業安全衛生改善暨降低職業災害辦理情形」進行專題報告，並備質詢。 二、審查113年度中央政府總預算關於行政院公共工程委員會預算凍結案計7案。,黃國昌,全國不分區及僑居國外國民,11:13:33,11:22:00,,00:08:27,https://ivod.ly.gov.tw/Play/Clip/1M/152085,1101,
11,1,2024-05-02,09:00,交通委員會,立法院第11屆第1會期交通委員會第10次全體委員會議,一、邀請行政院公共工程委員會、勞動部就「公共工程職業安全衛生改善暨降低職業災害辦理情形」進行專題報告，並備質詢。 二、審查113年度中央政府總預算關於行政院公共工程委員會預算凍結案計7案。,張智倫,新北市第8選舉區,11:06:59,11:13:17,,00:06:18,https://ivod.ly.gov.tw/Play/Clip/1M/152084,1101,
11,1,2024-05-02,09:00,交通委員會,立法院第11屆第1會期交通委員會第10次全體委員會議,一、邀請行政院公共工程委員會、勞動部就「公共工程職業安全衛生改善暨降低職業災害辦理情形」進行專題報告，並備質詢。 二、審查113年度中央政府總預算關於行政院公共工程委員會預算凍結案計7案。,蔡其昌,台中市第1選舉區,10:56:04,11:06:48,,00:10:44,https://ivod.ly.gov.tw/Play/Clip/1M/152083,1101,
11,1,2024-05-02,09:00,交通委員會,立法院第11屆第1會期交通委員會第10次全體委員會議,一、邀請行政院公共工程委員會、勞動部就「公共工程職業安全衛生改善暨降低職業災害辦理情形」進行專題報告，並備質詢。 二、審查113年度中央政府總預算關於行政院公共工程委員會預算凍結案計7案。,許智傑,高雄市第7選舉區,10:48:14,10:55:48,,00:07:34,https://ivod.ly.gov.tw/Play/Clip/1M/152082,1101,
11,1,2024-05-02,09:00,經濟委員會,立法院第11屆第1會期經濟委員會第10次全體委員會議,審查： 一、行政院函請審議「中小企業發展條例部分條文修正草案」案。 二、本院委員柯志恩等17人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 三、本院委員賴士葆等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 四、本院委員楊瓊瓔等16人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 五、本院委員楊瓊瓔等16人擬具「中小企業發展條例增訂第三十六條之四條文草案」案。 六、本院台灣民眾黨黨團擬具「中小企業發展條例部分條文修正草案」案。 七、本院國民黨黨團擬具「中小企業發展條例第三十六條之二條文修正草案」案。 八、本院委員張智倫等19人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 九、本院委員王世堅等16人擬具「中小企業發展條例第三十五條、第三十六條之二及第四十條條文修正草案」案。 十、本院委員郭國文等19人擬具「中小企業發展條例第三十六條之二條文修正草案」案。 十一、本院委員邱議瑩等29人擬具「中小企業發展條例部分條文修正草案」案。 （詢答及處理，委員郭國文等人提案如未接獲議事處來函則不予審查）【4月29日、5月1日及2日三天一次會】,楊瓊瓔,台中市第3選舉區,11:01:07,11:10:47,,00:09:40,https://ivod.ly.gov.tw/Play/Clip/1M/152068,1101,
