我來談一下，最近有很多委員一直講，調查權出來之後，或是國會對於這些受調查者的一些動作，例如,619,，:43,的:32,我:14,是:11,時候:8,也:7,版本:7,在:6,有:6,人民:5,說:5,我們:5,保障:5,權利:5,。:4,行使:4,就是:4,跟:3,很多:3,要:3,調查:3,職權:3,做:3,所以:3,這個:3,都:3,程序法:3,不能:3,讓:3,不:3,刑罰:3,請:2,一些:2,這:2,但是:2,其實:2,國會:2,事情:2,想:2,叫:2,人來:2,就:2,會:2,調查權:2,譬如:2,寫:2,很:2,清楚:2,及:2,為:2,什麼:2,要求:2,？:2,準用:2,相關:2,沒有:2,理念:2,代表:2,對:2,剛剛:2,問題:2,立法院:2,機密:2,他:1,來:1,說明:1,或者:1,處罰:1,可能:1,擾民:1,這邊:1,各位:1,報告:1,三權:1,分立:1,國家:1,常常:1,去:1,詢問:1,一般:1,民間:1,機關:1,有個:1,前提:1,絕對:1,不是:1,亂:1,七八:1,糟:1,一定:1,事項:1,涉及:1,公共利益:1,而且:1,跟國會:1,關聯性:1,才:1,這件:1,被:1,帶:1
本院委員吳宗憲等16人，有鑑於大法官釋字第585號解釋揭示,618,，:32,之:12,行使:11,同意:9,與:7,、:7,於:6,立法院:4,職權:4,。:4,總統:4,對:4,「:3,為:3,憲法:3,」:3,委員:3,等:3,人:3,重要:3,權:3,正副:3,院長:3,進行:3,爰:3,審查:3,有效:2,所:2,能:2,機關:2,本院:2,吳宗憲:2,17:2,有鑑:2,的:2,副:2,職務:2,時:2,提名:2,及:2,條文:2,擬具:2,法:2,修正:2,草案:2,國會:2,淪為:2,監督:2,賦予:1,立法:1,本其:1,固有:1,之權:1,自得:1,享有:1,一定:1,之調:1,查權:1,主動:1,獲取:1,需:1,相關:1,資訊:1,俾能:1,充分:1,思辯:1,審慎:1,決定:1,以善:1,盡:1,民意:1,職責:1,發揮:1,權力:1,分立:1,制衡:1,之機:1,然該:1,號解釋:1,亦:1,強調:1,我國:1,雖為:1,雙首長:1,制國家:1,然整:1,體運作:1,較類:1,似:1,美國:1,總統制:1,而:1,美國國會:1,諮:1,詢:1,權即:1,其中:1,範例:1,除:1,出缺:1
我想大家的期待感都很高哦！尤其對這一屆立法院，在正式朝野協商之前，我有一些心裡的話想要跟大家報告，從當選院長這三天來，接到很多電話關切,602,，:38,的:19,、:10,我:9,我們:9,得:7,大家:7,我覺:6,跟:6,來:6,！:5,要:5,非常:5,哦:4,有:4,所以:4,真:4,誠:4,。:4,不是:3,各位:3,後:3,熱情:3,也好:3,這一點:3,請:3,就:3,開:2,做人:2,韓國瑜:2,了:2,開會:2,但是:2,特別:2,黨團:2,報告:2,個性:2,就是:2,如果:2,之:2,裡面:2,是:2,對:2,所有:2,一個:2,委員:2,還是:2,秉持:2,這個:2,好:2,院裡面:2,希望:2,能夠:2,一下:2,朝野:2,未來:2,正式:2,好不好:2,？:2,參考:2,注意:1,不要:1,隨便:1,玩笑:1,走路:1,靠右:1,邊哦:1,禮貌:1,口袋:1,裡要:1,帶:1,手帕:1,衛生紙:1,弄得好:1,像:1,已經:1,確要:1,端莊:1,嚴肅:1,一面:1,很:1,很熱情:1,因為:1,當了:1,院長:1,以後變:1,自己:1,自我:1,過一個:1,月:1,早上:1,起來:1,照鏡子:1,好像:1,滿清:1,紫禁城:1,老太:1,監一樣:1,面容:1,枯槁:1
張委員雅琳,587,，:31,的:20,今天:9,在:7,。:7,我們:7,臺:6,事情:6,關心:5,你:5,立法院:4,是:4,、:4,來:4,民眾:4,什麼:4,孩子:4,都:4,說:4,但是:4,到:3,也:3,地:3,從:3,可以:3,這件:3,國民黨:3,我:3,雖然:3,很:3,所有:2,大家:2,灣的:2,民主:2,因為:2,讓:2,民主自由:2,倒退:2,開始:2,多:2,為:2,這麼:2,爸爸:2,淋著雨:2,下雨:2,這邊:2,？:2,灣:2,行動:2,要:2,國家:2,被:2,和:2,黨:2,想:2,發生:2,面對:2,就:2,勇敢:2,出來:2,結果:2,不好:2,不能:2,立委:2,繼續:2,（:1,18:1,時:1,6:1,分:1,）:1,各位:1,現場:1,以及:1,網路:1,上面:1,朋友:1,們:1,好:1,好不容易:1,走:1,受到:1,世界:1,各國:1,肯定:1,驕傲:1,卻:1,這部:1,假:1,改革:1,真:1,擴權:1,惡法:1,狠狠:1,一大步:1,任意:1,叫:1,人民:1,問話:1,伸到:1
吳委員沛憶,585,，:28,的:16,國民黨:6,什麼:6,？:6,要:6,臺:5,沒有:5,有:5,可以:5,剛剛:4,在:4,說:4,通過:4,說明:4,、:4,聲音:4,我:3,立法:3,我們:3,跟:3,。:3,出面:3,民眾:3,黨:3,沒:3,到:3,就:3,來:3,聽:3,因為:2,他:2,提出:2,法案:2,當時:2,了:2,會:2,人民:2,時間:2,任何:2,一個:2,人:2,修法:2,發言:2,…:2,又:2,立委:2,還在:2,委員為:2,要求:2,不:2,為:2,10:2,年前:2,公民:2,所以:2,直到:2,聽見民眾:2,（:1,20:1,時:1,17:1,分:1,）:1,下:1,一直:1,等待:1,司法:1,及:1,法制:1,委員會:1,召委:1,吳宗憲委員:1,當國際:1,媒體:1,詢問:1,國民黨史:1,無:1,前例:1,國會:1,擴權:1,當中:1,反質:1,詢定:1,義是:1,吳宗憲:1,等:1,很:1,遺憾:1,這:1,4:1,天院:1,審查:1,一位:1,短短:1,兩分鐘:1,吳宗憲現:1,落:1,跑:1,兩分:1
最後一個，剛剛因為傅總召提了過去賴清德主席如何如何，哪一個民代或蔡英文總統如何如何，那我也只好拿出過去傅崐萁委員在2017年5月8號接受專訪的時候，這是傅崐萁總召說的,582,的:24,，:24,委員:7,我:7,？:6,。:6,評估:6,在:5,洪孟楷:5,呢:4,年:4,月:4,交通:4,都:4,有:4,可行性:4,花:4,就:4,今天:3,建設:3,跟:3,多少:3,要:3,可以:3,審查:3,非常:3,好好:3,、:3,興建:3,是:3,高鐵:3,發言:3,現在:3,黨:2,億:2,未來:2,這些:2,問題:2,聽:2,來:2,2017:2,5:2,8:2,崐:2,萁:2,對:2,說:2,營運計畫:2,計畫:2,同樣:2,2021:2,10:2,27:2,立法院:2,交通委:2,環島:2,會:2,進行:2,專業:2,一次:2,一下:2,民進:1,提出:1,前瞻:1,4:1,",:1",200:1,預算興:1,建輕軌:1,捷運:1,營運會:1,虧損:1,國家:1,把:1,講給:1,國民:1,才:1,這是:1,號傅:1,立場:1,我覺:1,得:1,任何:1,給國民:1,包括:1,如何:1,支持:1,年傅:1,說法:1,對面:1,號在:1,員會:1,質詢:1,有關:1,於:1,高鐵環:1,臺:1,到底:1,沒:1,經過:1
鄭委員正鈐,578,，:35,的:25,我們:13,了:9,。:8,、:8,能夠:6,我:6,讓:6,改革:5,在:5,民主:4,時候:4,臺:4,第:4,次:4,所有:3,是:3,黑箱:3,撐:3,更:3,所以:3,需要:3,資料:3,說:3,希望:3,11:2,在場:2,國會:2,國人:2,今天:2,反:2,行政:2,往前:2,進:2,為:2,要:2,藐視:2,10:2,好不容易:2,成立:2,疫苗:2,閱小組:2,3:2,前:2,長:2,你:2,7:2,8:2,屆:2,就是:2,現在:2,透過:2,都:2,（:1,20:1,時:1,分:1,）:1,主席:1,立委:1,同仁:1,還有:1,關心:1,朋友:1,們:1,大家:1,好:1,終於通過:1,精確:1,一點:1,來講:1,灣:1,終於:1,一大步:1,打開:1,調查權:1,聽證權:1,灣的:1,有:1,健康:1,發展:1,訂定:1,規範:1,屆進:1,立法院:1,衛環委員會:1,採購:1,調:1,打:1,大概:1,衝突:1,可是:1,調出:1,來:1,塗:1,黑:1,然後在:1,總質詢:1,行政院:1
左正東教授,576,的:28,，:24,委員:10,。:8,我:7,、:5,版本:5,有:5,社會:5,各位:4,剛才:4,很:4,是:4,提到:4,因為:4,被:4,信賴:4,人來:4,執掌:4,在:3,了:3,鍾:3,一些:3,黨:3,一下:3,提出:3,國會:3,調查權:3,所:3,或者:3,一個:3,機關:3,大家:2,聽:2,想法:2,話:2,原因:2,可以:2,看:2,總統:2,民進:2,書面:2,資料:2,沒有:2,看到:2,談到:2,所謂:2,能夠:2,？:2,這樣:2,立法:2,不:2,制度:2,就是:2,更:2,主席:1,學者:1,專家:1,在座:1,及線:1,上:1,收看:1,朋友:1,們:1,好:1,聆:1,高見:1,有感:1,觸:1,特別:1,前面:1,讓:1,忍不住:1,要:1,說:1,幾句:1,委員剛:1,才:1,一直:1,認為:1,在野:1,推國會:1,改革:1,會:1,導致:1,滿意度:1,下降:1,重要:1,請:1,回去:1,賴清德:1,當選人:1,最近:1,講的:1,一句:1,一來:1,時候:1,剛好:1,到:1,吳思瑤委員:1
在刑法大體討論部分，憲法第二十二條有寫到「凡人民之其他自由及權利不妨礙社會秩序公共利益者，均受憲法的保障」，在刑法第一條,576,的:28,，:23,。:11,國會:7,這個:7,在:7,我們:7,應該:7,也:6,、:5,所:5,期待:5,是:4,改革:4,要:4,立法:4,我:4,之:3,？:3,對:3,能夠:3,民眾:3,民主:3,為:2,刑法:2,相關:2,什麼:2,來:2,推動:2,之下:2,委員:2,權力:2,是不是:2,這是:2,於:2,部分:2,作為:2,政治:2,檢討:2,憲法:2,立法院:2,自身:2,相信:2,委員會:2,希望:2,符合:2,樣貌:2,民進:2,黨:2,曾:2,經是:2,數政黨:2,「:1,行為:1,處罰:1,以行:1,時:1,法律:1,有:1,明文:1,規定者:1,限:1,拘束:1,人身自由:1,保安:1,處分:1,亦:1,同:1,」:1,針對:1,藐視:1,使用:1,及:1,定義為:1,何:1,範圍:1,為何:1,人:1,適用:1,誰:1,做:1,決定:1,程序:1,以:1,大旗:1,幟:1,修法:1,反思:1,這些:1,人民:1,賦予:1,嗎:1,假使:1,擁有:1,這份:1,該:1,相:1,受到:1,制衡:1,五權:1
柯委員志恩,573,，:37,的:21,我們:11,我:8,、:7,。:6,是:5,立法:5,在:4,不:4,清楚:4,也:4,瞭解:4,所有:3,你:3,！:3,時候:3,了:3,很:3,民進:3,被:3,調查:3,有:3,人民:3,這個:3,地方:3,都:3,來:3,臺:3,大家:2,藐視:2,國會:2,已經:2,改革:2,知道:2,告訴:2,黨:2,沒:2,有關:2,非常:2,委員:2,堅守:2,要:2,跑:2,從:2,近平:2,想念:2,請:2,好好:2,（:1,19:1,時:1,33:1,分:1,）:1,主席:1,還有:1,立法院:1,同事:1,以及:1,場外:1,朋友:1,晚安:1,好:1,可以:1,更:1,應該:1,造謠:1,當這個:1,真相:1,還在:1,穿鞋:1,謊言:1,跑遍:1,滿街:1,歷經:1,4:1,次:1,院會:1,未來:1,是不是:1,會:1,擴權:1,但是:1,他們:1,擴大解:1,讀:1,黨口口:1,聲聲:1,土風舞:1,大媽會:1,台積電:1,聯電:1,晶片:1,設計會:1,然後我們:1,國外:1,很多:1,營業:1,機密會:1
邱委員志偉,573,，:34,的:19,、:10,我們:6,。:6,是:5,了:5,我:4,法案:4,黃:4,沒有:4,臺:4,灣:4,人民:4,民主:4,國人:3,同胞:3,方式:3,團結:3,起來:3,國昌:3,立法院:3,一下:3,他:3,！:3,暴力:2,黑箱:2,─:2,張慶忠:2,也:2,國民黨:2,通過:2,這個:2,毀憲亂政:2,獨裁:2,造成:2,所有:2,自己:2,阻擋:2,藍白:2,邪:2,惡政黨:2,青年:2,學子:2,姓:2,給他:2,就是:2,化:2,有:2,萬歲:2,（:1,20:1,時:1,49:1,分:1,）:1,敬愛的:1,各位:1,還記:1,得:1,2014:1,年國民黨試:1,圖用:1,多數:1,將服:1,貿協議:1,進行:1,二讀:1,當張:1,智倫:1,父親:1,拿出:1,隱:1,藏式:1,麥克風:1,時候:1,第一:1,個:1,跳:1,上桌:1,撲:1,倒:1,雖然:1,過程:1,中:1,傷痕:1,累累:1,但:1,開啟:1,太陽花:1,學運:1,序幕:1,成功:1,地阻:1,擋:1,服貿:1,協議:1,但是:1,今天:1,民眾:1
羅委員廷瑋,571,，:29,的:26,改革:11,是:10,我們:9,國會:9,、:8,！:5,了:5,？:4,中華民國:4,年:4,。:4,在:3,立法院:3,黨:3,也:3,人民:3,現在:3,誰:3,一起:3,不:2,謝謝:2,以及:2,人:2,蔡:2,英文:2,前:2,總統:2,民進:2,30:2,要:2,提出:2,希望:2,能夠:2,都:2,捍衛:2,但是:2,絆腳石:2,政治:2,紛擾:2,社會:2,爭議:2,來源:2,效率:2,無法彰:2,顯:2,又:2,我:2,想:2,很:2,努力:2,不是:2,勝利:2,蔡易:1,餘:1,就是:1,門口:1,嗎:1,（:1,20:1,時:1,46:1,分:1,）:1,同事:1,全國關:1,心國會:1,中華民國國:1,做到:1,年前:1,推動:1,相關:1,事項:1,前進:1,更加:1,進步:1,因此:1,1993:1,到:1,2016:1,方案:1,陳:1,水扁:1,呂秀蓮:1,謝長:1,廷:1,還有:1,蔡同榮:1,先生:1,曾經:1,支持:1,過:1,2015:1,12:1,月:1,所發:1,臉書承諾國會:1,當時:1,他:1
昨天國民黨黨團派代表開國際記者會，德國之音的記者請教國民黨的召委吳宗憲前檢察官反質詢的定義是什麼，得到的答案居然是,571,，:32,的:24,在:8,反質詢:7,是:6,有:6,不:6,你:6,知道:5,？:5,立法:5,就:5,跟:4,。:4,就是:4,也:4,了:4,藐視:4,國會:4,闖紅燈:4,你們:4,法律:3,大家:3,我們:3,什麼:3,！:3,不是:3,蘇貞昌:3,非常:3,決定:3,沒:3,這樣:3,證明:2,討論:2,嗎:2,只有:2,清楚:2,我:2,她:2,他:2,說:2,真的:2,才能:2,如何:2,由:2,事實:2,荒謬:2,啊:2,們:2,等:1,通過:1,之後再:1,報告:1,這不:1,今天:1,這邊:1,還沒有:1,辦法:1,內容:1,自己:1,黑箱:1,定義不:1,這些:1,問題:1,而已:1,前:1,幾天:1,請:1,教國民黨:1,慕尼黑:1,法學:1,博士:1,翁曉玲:1,定義是:1,答:1,出來:1,講說:1,所以:1,想到:1,最:1,出名:1,事情:1,因為:1,蔣萬安:1,對:1,質詢:1,時候:1,一直:1,狂罵:1,美牛:1,輕輕:1,問他:1,一句:1,除了:1,定義也:1,照理:1,來講:1,構成:1,要件:1,具備:1
馬委員文君,569,，:35,的:20,、:8,。:8,可以:5,黨:4,我們:4,找:4,在:4,人民:4,都:4,隨便:4,不要:4,大家:3,有:3,臺:3,會:3,民進:3,這個:3,國會:3,來:3,你:3,是:3,人:3,說:2,工作:2,也:2,8:2,改革:2,法案:2,民主:2,調查:2,不:2,？:2,不是:2,官員:2,希望:2,也好:2,行使:2,如果:2,這裡:2,（:1,19:1,時:1,50:1,分:1,）:1,主席:1,各位:1,同仁:1,好:1,十年:1,前民進:1,服貿:1,協議:1,開放:1,以後會:1,大量:1,大陸:1,勞工來:1,搶:1,走:1,「:1,查甫:1,無工:1,查某:1,無:1,尪:1,囝:1,仔要:1,去:1,黑龍江:1,」:1,結果:1,告訴:1,計程車:1,從:1,小:1,黃:1,變小紅:1,美容院:1,洗頭:1,兼:1,洗腦:1,可是:1,經過:1,了:1,年:1,黨絕:1,對:1,多數:1,完全:1,執政:1,ECFA:1,他們:1,口中:1,既:1,可怕:1,又:1,可恨:1
通過臨時提案2項,563,，:28,少年:13,、:11,之:10,保護:9,《:8,》:8,證人:7,。:7,於:6,有:6,第:6,案件:5,的:5,事件:5,人:4,程序:3,擔任:3,處:3,理法:3,1:3,「:3,」:3,細則:3,內:3,措施:3,兒少:3,與:3,發生:2,司法:2,而:2,12:2,歲:2,應:2,在:2,亦:2,必要:2,以及:2,如:2,兒童:2,條之:2,項:2,針對:2,法定代理:2,審理:2,條:2,等:2,或:2,其:2,2:2,規範:2,準用:2,保護法:2,參:2,包括:2,一:1,有鑑:1,112:1,年底:1,新北:1,割:1,喉案:1,場景:1,在校:1,園:1,且屬:1,有期徒刑:1,5:1,年:1,以上:1,重大:1,矚目:1,則在:1,整個:1,調查:1,審判:1,中:1,必然:1,會:1,需要:1,時刻:1,同屬:1,到:1,18:1,若成:1,為:1,目擊:1,參與:1,即:1,家暴:1,實務上:1,請:1,未滿:1,情形:1,惟:1,綜觀:1,僅:1,36:1,4:1,及其:1
高副主任委員仙桂,557,，:36,的:29,是:9,主管:7,有:7,我們:6,建設:6,交通部:6,機關:5,。:4,高速:4,鐵路:4,交通:4,個:3,其實:3,也:3,在:3,行政院:3,要:3,還有:2,條例:2,國發會:2,發會:2,意見:2,第一:2,政府:2,重大:2,講到:2,來:2,我:2,目前:2,中央:2,基本上:2,整體:2,規劃:2,可行性研究:2,、:2,審議:2,符合:2,而且:2,剛才:2,年:2,了:2,好:1,院長:1,各黨團:1,代表:1,這次:1,環島:1,特別:1,把:1,列為:1,我想國:1,兩點:1,表達:1,現在:1,推動:1,機制:1,已經:1,相當:1,明確:1,剛剛:1,部長:1,應該:1,不宜:1,以特別:1,方式:1,進行:1,可能:1,再:1,詳細:1,說明:1,一下:1,公共:1,裡面:1,有關:1,部會:1,分工:1,就是:1,會衡:1,酌國內:1,需求:1,然後它:1,會:1,一個:1,藍圖:1,它會:1,辦理:1,綜合:1,一些:1,計畫:1,之後會:1,循所謂:1,所屬:1,中長:1,程個:1,案計畫:1,提報:1,然後報:1,以:1
本次排審修正草案主要重點有,550,，:28,:16,、:10,。:10,會議:8,秘密:6,保密:6,措施:6,與:6,《:6,》:6,臨時:4,提案:4,處理:4,時間:4,論壇:4,制度:4,以及:4,之:4,事項:4,尊重:4,委員合議:4,決定:4,有:4,立法院:4,應:4,修正:2,廢除:2,國是:2,完備:2,首先:2,有關:2,屬議程:2,安排:2,其次:2,關於國:2,是:2,當初:2,其:2,設立緣:2,由:2,並因:2,具有:2,臨時性:2,機動性:2,新聞性:2,特點:2,提供:2,委員:2,問政之場域:2,其存:2,廢與否:2,另關:2,於:2,除:2,本次:2,所列:2,組織法:2,立法:2,委員行:2,為法:2,亦:2,相應:2,規範外:2,本院:2,並已:2,訂定:2,員:2,工參:2,遵守:2,針對:2,會員:2,工明定:2,簽署:2,保:2,密切:2,結書:2,禁止:2,攜入:2,行動:2,電話:2,攝:2,（:2,錄:2,）:2,影設備:2,通信:2,電子:2,器材:2,等:2,強化:2,謹:2,附帶:2,說明:2,以上:2,報告:2,敬請:2,指教:2,謝謝:2,！:2
劉委員建國,547,，:25,的:24,我們:8,、:7,在:6,立法院:5,可以:5,有:5,各位:4,委員:4,？:4,修正:4,好:3,。:3,跟:3,讓:3,非常:3,是:3,所有:3,不:3,只:3,涉及:3,來:3,20:2,主席:2,同仁:2,事件:2,朋友:2,中華民國:2,國會:2,議員:2,三讀:2,發言:2,為:2,什麼:2,這是:2,法律:2,我覺:2,得:2,如此:2,國民黨:2,要:2,啟動:2,聽證:2,調查:2,到:2,公共利益:2,再:2,！:2,相關:2,一定:2,大家:2,民主:2,（:1,時:1,分:1,）:1,以及:1,全國關:1,心國會:1,們:1,我要:1,報告:1,何其:1,有幸:1,第:1,11:1,屆:1,由:1,2:1,",:1",300:1,萬人:1,選出:1,113:1,席:1,今天:1,最高:1,立法:1,機關:1,發生:1,覺得:1,不可:1,思議:1,現在:1,容許:1,每:1,一個:1,兩分鐘:1,那麼:1,二讀:1,時候:1,不願意:1,提案:1,要表達:1,意見:1,委員有:1,3:1,分鐘:1,本末倒置:1
游委員顥,545,，:31,國會:10,改革:10,的:10,黨:10,、:9,民進:8,。:6,是:5,人民:5,！:5,讓:4,所:3,國民黨:3,也:3,總統:3,在:3,了:3,監督:3,弊案:3,法案:2,期間:2,提案:2,對:2,要:2,賴清德:2,當家:2,鬧:2,事:2,立院:2,無:2,無法:2,必須:2,接受:2,小偷:2,遁形:2,絕對:2,報告:2,（:1,19:1,時:1,55:1,分:1,）:1,今天:1,深化:1,民主:1,一天:1,許多:1,內容:1,過去:1,立委:1,在野:1,曾:1,結果:1,昨是:1,今非:1,審查:1,民眾:1,之:1,後:1,執政不願面:1,開始:1,口是心非:1,顛倒:1,是非:1,說:1,朝野:1,和諧:1,面目全非:1,全國:1,不會:1,忘記:1,執政黨:1,殿堂:1,動用:1,暴力:1,表決:1,不過:1,就:1,杯葛:1,議事:1,動員:1,群眾:1,包圍:1,凸顯:1,不用:1,其極:1,反對:1,不是:1,擴權:1,比:1,較國:1,外相:1,關:1,法制:1,賦予:1,調查權:1,聽證權:1,官員無法:1
第5條,543,，:18,。:8,、:7,？:6,會議:5,為:5,第:5,的:5,秘密:4,立法:4,保密:4,！:4,版本:4,參加:3,之:3,委員:3,法:3,民進:3,黨:3,所:3,提:3,是否:3,有:3,若:3,國家:3,任何:2,不得:2,10:2,條已:2,立法院:2,規範:2,請問:2,秘書長:2,另外:2,中華民國:2,洩密罪:2,床架:2,屋:2,涉及:2,偵查:2,違反:2,或:2,規定:2,權利:2,二:2,人權:2,吳思瑤:2,條:2,居住:2,自由:2,人人:2,有權:2,列席:1,人員及:1,本院:1,員工:1,等:1,均:1,應切:1,結:1,協議並:1,禁止:1,攜帶:1,通訊產品:1,進入:1,拒絕切:1,結者:1,現行:1,委員行:1,明定:1,依法:1,義務:1,組織法:1,5:1,條及:1,注意:1,事項:1,皆:1,有針:1,對:1,進行:1,是否是:1,多餘:1,刻意:1,政治:1,操作:1,刑法:1,132:1,經訂:1,何民:1,進黨:1,還要:1,疊:1,增加:1,條款:1,公訴:1,罪:1,有委員:1,洩密:1,檢調:1
張委員嘉郡,536,，:27,的:19,國會:9,改革:9,了:9,！:8,是:7,也:7,你們:5,舉手:5,民主:5,過程:5,。:5,我們:4,、:4,民進:4,黨:4,次:4,發言:4,這樣:3,讓:3,跟:3,喔:3,年:3,國家:3,說:2,一起:2,舉牌:2,…:2,臺:2,灣:2,同胞:2,完善:2,來:2,31:2,這:2,不是:2,國民黨:2,個:2,1:2,報告:2,6:2,黨委員:2,委員:2,充分:2,任何:2,英國:2,從:2,為:2,日本:2,更好:2,不要:1,啦:1,你:1,院長:1,好好:1,嘛:1,你們舉:1,牌子:1,嗎:1,？:1,子算:1,議事:1,秩序:1,（:1,19:1,時:1,45:1,分:1,）:1,主席:1,各位:1,關心:1,們:1,晚安:1,已死:1,錯:1,今天:1,透過:1,機能:1,落實:1,機制:1,恭喜:1,最初:1,良心:1,長:1,期以:1,主張:1,法案:1,終於在:1,年後實現:1,但:1,實現:1,延宕:1,精神:1,是民眾:1,這整:1,歷經:1,召開:1,專題:1
周次長志浩,536,，:28,的:22,我們:16,。:9,在:8,有:8,討論:8,來:6,是:5,時間:4,會:4,如果:4,需要:4,跟:4,現在:4,希望:4,覺得:3,所:3,行政院:3,這些:3,都:3,才:3,內部:3,多:3,一點:3,也:2,思考:2,各界:2,到:2,目前:2,當中:2,提出:2,執行:2,做:2,仔細:2,問題:2,不是:2,能夠:2,盤點:2,之:2,後:2,大家:2,看法:2,相關:2,、:2,司署:2,部分:2,政策:2,資源:2,自己:2,真的:2,他們:2,時候:2,原先:2,我:2,主席:1,及:1,各位:1,委員好:1,其實:1,這段:1,無論:1,上次:1,審查:1,或委員:1,所辦:1,公聽會:1,一些:1,意見:1,的確:1,為止:1,還是:1,處理:1,過程:1,照:1,這幾個:1,版本:1,方案:1,上會:1,很大:1,困難:1,確還:1,因為:1,這裡面:1,顯然:1,衛福部:1,單獨:1,一個:1,部會:1,解決:1,新內閣:1,各部:1,就任:1,這樣:1,比:1,較:1,建設性:1,方式:1,達:1,共同:1
另有關吳委員宗憲等17人擬具「立法院職權行使法第17條條文修正草案」增訂第17條第3項規定,524,，:30,本院:14,之:12,院長:10,各部:8,會首長:8,。:8,由:6,三分之一:4,以上:4,之連署:4,或:4,附議:4,由院:4,會:4,得:4,人事:4,聽證:4,程序:4,第:4,副:4,及:4,提請:4,總統:4,任命:4,「:2,行政院:2,新任:2,官員:2,經全:2,體委員:2,議決:2,就:2,其:2,進行:2,該:2,適用:2,本法:2,9:2,章:2,1:2,並備:2,質詢:2,」:2,查憲法:2,56:2,條規定:2,、:2,不管部:2,之政務委員:2,是:2,以:2,所屬:2,政務人員:2,（:2,除:2,部分:2,獨立:2,機關:2,人員外:2,）:2,依上:2,開規定:2,係:2,即:2,擁有:2,提名:2,權:2,倘增訂:2,就任:2,時:2,均:2,貴院:2,全體:2,委員:2,會議:2,決後進行:2,恐對:2,決定:2,權產生:2,影響:2,是否:2,符合:2,憲法:2,權力:2,分立:2,與:2,制衡:2,原則:2,敬請:2,慎酌:2
廖委員先翔,517,，:29,的:22,了:9,在:9,黨:9,改革:8,是:8,有:8,國會:7,民進:6,政府:5,今天:4,立法院:4,為:4,多:4,要:4,、:3,臺:3,？:3,。:3,民眾:3,說:3,馬:3,上:3,討論:3,我們:3,時間:3,好:2,關心:2,！:2,民主:2,勝利:2,一天:2,害怕:2,就:2,代表:2,重要:2,我:2,再:2,法案:2,讓:2,打臉:2,也:2,不是:2,多少:2,國民黨:2,罵:2,大家:2,法條:2,一個:2,陽光:2,（:1,19:1,時:1,36:1,分:1,）:1,謝謝:1,各位:1,朋友:1,灣:1,人民:1,存在:1,什麼:1,監督:1,重說:1,一次:1,這次:1,修法:1,過程:1,中:1,除了:1,通過:1,最:1,感動:1,灣的民眾:1,對:1,於:1,假訊息:1,認知:1,作戰:1,免疫:1,能力:1,不會:1,輕易:1,相信:1,騙:1,人:1,圖卡:1,民眾會:1,去:1,爬梳:1,所:1,提供:1,資料:1,到底:1,是不是:1,正確:1,從:1,一開:1
林委員俊憲,513,，:27,你:13,的:10,。:9,！:9,黃:8,傅:8,崐:8,萁:8,國昌:6,人:6,、:5,在:5,什麼:4,可以:4,？:4,有:4,來:4,出來:4,立法院:3,我們:3,國民黨:3,通過:3,惡法:3,我:3,讓:3,了:3,手機:3,臺:3,各位:2,好:2,強行:2,是:2,因為:2,國昌為:2,就是:2,病毒:2,沒收:2,自己:2,這種:2,都:2,嗎:2,好像:2,人民:2,請律師:2,要:2,灣:2,炒股票:2,等:2,啦:2,過來:2,（:1,16:1,時:1,4:1,分:1,）:1,主席:1,同仁:1,外:1,跟:1,一起:1,捍衛:1,民主:1,朋友:1,今天:1,沒有:1,過半:1,為:1,以:1,黑箱:1,作業:1,這些:1,虎:1,作倀:1,引用:1,一句:1,徐巧:1,芯:1,名言:1,主導:1,整個:1,討論:1,程序:1,正義:1,政治:1,利益:1,甘願:1,人巴頭:1,摸頭:1,連太陽:1,花都:1,背叛:1,這個:1,還有:1,不能:1,出賣:1,外面:1,很多:1,過去:1
首先，我想先針對質詢規範來就教秘書長，這一次民進黨團提案增列立法院職權行使法第二十一條第四項,511,，:28,的:11,「:6,在:6,」:6,經:5,唱名:5,三次:5,。:5,主席:5,質詢:4,規則:4,所以:4,時間:3,委員:3,不:3,場者:3,放棄:3,我:3,這個:3,議事:3,是:3,也:3,總質詢:3,就:3,施政:3,第一:2,及:2,視同:2,想:2,這:2,部分:2,可能:2,要:2,你:2,修正:2,說:2,了:2,於:2,一個:2,當時:2,韓院:2,長:2,我們:2,其實:2,不在場:2,把:2,職權:2,行使:2,法:2,條:2,是不是:2,規定:2,秘書長:2,報告:2,後:2,之:2,登記:2,發言:2,仍:2,視為:2,議事處:1,依:1,項登:1,記名:1,單擬定:1,順序:1,立法:1,依表定:1,進行:1,表定:1,已屆:1,改成:1,建議:1,們:1,做:1,因為:1,原來:1,兩個:1,字:1,好像:1,漏掉:1,對:1,這樣:1,修法:1,想表達:1,感謝民:1,進黨:1,肯定:1,韓國瑜:1,院長:1,主持:1,院會:1,公正:1,無私:1,並無:1,沒收:1,他們:1,一直:1,主張:1
